Lot_Bin_Wafer,part,instance,temp,date,Data,ivdd18/bit,ivdd/bit,VWL,Vwl(meas),VBL,Vbl(meas),PRG_CNT,PRG_Time,Pulse1,Pulse2,Pulse3,Pulse4,Pulse5,Pulse6
P9HK26_0I_05,P0013,2,025C,210624,0x00:,178.0449,-1.3622,0x000c,2.9997,0x0009,1.4940,0x07,20,0x0000032e,0x00000006,0x00000001,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0xff:,128.2853,-3.2051,0x000c,2.9997,0x0009,1.4940,0x07,20,0x00000014,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0x00:,178.0449,-1.3622,0x000c,2.9997,0x0009,1.4940,0x09,25,0x000001e2,0x00000005,0x00000001,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0xff:,128.2853,-3.2051,0x000c,2.9997,0x0009,1.4940,0x09,25,0x00000007,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0x00:,178.0449,-1.3622,0x000c,2.9997,0x0009,1.4940,0x0b,30,0x00000195,0x00000005,0x00000001,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0xff:,128.2853,-3.2051,0x000c,2.9997,0x0009,1.4940,0x0b,30,0x00000004,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0x00:,178.0449,-1.3622,0x000c,2.9997,0x0009,1.4940,0x0e,40,0x0000010f,0x00000005,0x00000000,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0xff:,128.2853,-3.2051,0x000c,2.9997,0x0009,1.4940,0x0e,40,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0x00:,178.0449,-1.3622,0x000c,2.9997,0x0009,1.4940,0x13,55,0x00000072,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0xff:,128.2853,-3.2051,0x000c,2.9997,0x0009,1.4940,0x13,55,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0x00:,180.5289,-1.2019,0x000c,2.9997,0x000a,1.4958,0x07,20,0x000001dd,0x00000005,0x00000001,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0xff:,142.3878,-0.4006,0x000c,2.9997,0x000a,1.4958,0x07,20,0x00000009,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0x00:,180.5289,-1.2019,0x000c,2.9997,0x000a,1.4958,0x09,25,0x000001de,0x00000007,0x00000001,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0xff:,142.3878,-0.4006,0x000c,2.9997,0x000a,1.4958,0x09,25,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0x00:,180.5289,-1.2019,0x000c,2.9997,0x000a,1.4958,0x0b,30,0x0000015e,0x00000004,0x00000000,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0xff:,142.3878,-0.4006,0x000c,2.9997,0x000a,1.4958,0x0b,30,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0x00:,180.5289,-1.2019,0x000c,2.9997,0x000a,1.4958,0x0e,40,0x000000c0,0x00000003,0x00000001,0x00000001,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0xff:,142.3878,-0.4006,0x000c,2.9997,0x000a,1.4958,0x0e,40,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0x00:,180.5289,-1.2019,0x000c,2.9997,0x000a,1.4958,0x13,55,0x0000005b,0x00000005,0x00000000,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0xff:,142.3878,-0.4006,0x000c,2.9997,0x000a,1.4958,0x13,55,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0x00:,186.8590,1.2019,0x000c,2.9997,0x000b,1.4971,0x07,20,0x00000228,0x00000003,0x00000000,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0xff:,149.6795,-4.6474,0x000c,2.9997,0x000b,1.4971,0x07,20,0x0000000b,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0x00:,186.8590,1.2019,0x000c,2.9997,0x000b,1.4971,0x09,25,0x000001a5,0x00000007,0x00000001,0x00000001,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0xff:,149.6795,-4.6474,0x000c,2.9997,0x000b,1.4971,0x09,25,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0x00:,186.8590,1.2019,0x000c,2.9997,0x000b,1.4971,0x0b,30,0x000000fe,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0xff:,149.6795,-4.6474,0x000c,2.9997,0x000b,1.4971,0x0b,30,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0x00:,186.8590,1.2019,0x000c,2.9997,0x000b,1.4971,0x0e,40,0x0000007e,0x00000003,0x00000000,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0xff:,149.6795,-4.6474,0x000c,2.9997,0x000b,1.4971,0x0e,40,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0x00:,186.8590,1.2019,0x000c,2.9997,0x000b,1.4971,0x13,55,0x0000003d,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0xff:,149.6795,-4.6474,0x000c,2.9997,0x000b,1.4971,0x13,55,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0x00:,187.0994,-3.0449,0x000c,2.9997,0x000c,1.4976,0x07,20,0x000001a8,0x00000004,0x00000001,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0xff:,153.2853,-3.8462,0x000c,2.9997,0x000c,1.4976,0x07,20,0x00000004,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0x00:,187.0994,-3.0449,0x000c,2.9997,0x000c,1.4976,0x09,25,0x000000fc,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0xff:,153.2853,-3.8462,0x000c,2.9997,0x000c,1.4976,0x09,25,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0x00:,187.0994,-3.0449,0x000c,2.9997,0x000c,1.4976,0x0b,30,0x000000b2,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000
P9HK26_0I_05,P0013,2,025C,210624,0xff:,153.2853,-3.8462,0x000c,2.9997,0x000c,1.4976,0x0b,30,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
